,PULocationID,DOLocationID
83294,79,100
83295,48,107
83296,234,144
83297,144,114
83298,90,137
83299,170,263
83300,162,162
83301,114,148
83302,233,231
83303,186,186
83304,186,186
83305,186,238
83306,12,87
83307,87,231
83308,231,79
83309,79,90
83310,48,100
83311,186,50
83312,263,263
83313,263,263
83314,137,79
83315,170,75
83316,238,142
83317,140,140
83318,140,239
83319,142,100
83320,186,234
83321,246,186
83322,164,162
83323,162,114
83324,114,211
83325,140,262
83326,236,236
83327,238,143
83328,236,43
83329,68,161
83330,79,234
83331,162,170
83332,114,233
83333,137,142
83334,237,262
83335,262,170
83336,141,262
83337,262,236
83338,249,231
83339,13,162
83340,246,186
83341,186,141
83342,163,142
83343,142,68
83344,186,45
83345,237,161
83346,79,79
83347,233,144
83348,144,158
83349,158,144
83350,144,231
83351,186,161
83352,164,161
83353,161,237
83354,237,236
83355,48,230
83356,161,186
83357,186,161
83358,107,107
83359,79,75
83360,246,68
83361,163,230
83362,233,170
83363,170,234
83364,230,161
83365,230,161
83366,237,141
83367,237,237
83368,237,161
83369,237,163
83370,100,163
83371,237,236
83372,237,163
83373,141,236
83374,236,237
83375,186,13
83376,13,88
83377,261,230
83378,88,186
83379,162,263
83380,246,48
83381,186,224
83382,162,170
83383,230,100
83384,100,48
83385,143,125
83386,114,158
83387,263,163
83388,263,263
83389,263,229
83390,234,234
83391,90,170
83392,163,230
83393,249,141
83394,148,232
83395,79,224
83396,224,234
83397,234,148
83398,144,234
83399,234,239
83400,239,143
83401,151,236
83402,263,238
83403,162,164
83404,100,143
83405,143,237
83406,48,244
83407,244,50
83408,164,161
83409,186,230
83410,186,107
83411,234,142
83412,186,141
83413,164,107
83414,163,144
83415,144,229
83416,13,144
83417,144,229
83418,141,142
83419,238,239
83420,48,236
83421,100,48
83422,48,233
83423,261,231
83424,125,229
83425,163,87
83426,229,162
83427,48,233
83428,161,163
83429,230,161
83430,229,141
83431,236,211
83432,261,48
83433,186,163
83434,238,237
83435,263,166
83436,261,231
83437,12,164
83438,144,13
83439,261,88
83440,88,114
83441,161,144
83442,144,249
83443,163,246
83444,144,186
83445,142,141
83446,236,237
83447,237,236
83448,236,142
83449,239,238
83450,41,151
83451,74,243
83452,13,170
83453,90,141
83454,229,43
83455,162,261
83456,12,161
83457,161,90
83458,90,186
83459,186,143
83460,114,246
83461,50,50
83462,48,246
83463,246,79
83464,125,125
83465,68,100
83466,164,229
83467,246,48
83468,141,141
83469,237,161
83470,246,68
83471,186,43
83472,141,144
83473,236,237
83474,163,162
83475,233,137
83476,140,238
83477,151,142
83478,142,48
83479,170,236
83480,162,143
83481,239,230
83482,239,234
83483,234,234
83484,43,164
83485,113,90
83486,186,48
83487,48,68
83488,211,87
83489,261,161
83490,161,158
83491,142,224
83492,141,141
83493,141,263
83494,211,230
83495,237,236
83496,230,237
83497,236,163
83498,234,237
83499,162,163
83500,163,142
83501,249,231
83502,144,237
83503,163,170
83504,237,170
83505,249,68
83506,186,142
83507,163,229
83508,233,234
83509,186,143
83510,113,158
83511,246,50
83512,48,158
83513,158,75
83514,100,43
83515,239,142
83516,50,239
83517,163,239
83518,239,163
83519,163,13
83520,162,43
83521,237,237
83522,125,158
83523,107,170
83524,137,79
83525,79,79
83526,107,137
83527,90,170
83528,233,141
83529,236,75
83530,43,230
83531,230,186
83532,263,151
83533,151,142
83534,186,148
83535,158,68
83536,246,68
83537,237,140
83538,100,186
83539,263,141
83540,162,137
83541,230,246
83542,48,170
83543,114,87
83544,45,261
83545,79,229
83546,142,186
83547,186,170
83548,163,100
83549,90,164
83550,164,162
83551,229,140
83552,263,237
83553,263,238
83554,238,42
83555,234,144
83556,144,114
83557,249,237
83558,164,170
83559,230,237
83560,161,237
83561,90,162
83562,233,161
83563,87,164
83564,262,263
83565,263,142
83566,239,238
83567,238,236
83568,161,238
83569,238,166
83570,238,48
83571,163,161
83572,68,170
83573,161,68
83574,230,230
83575,237,262
83576,162,246
83577,246,137
83578,90,161
83579,170,100
83580,100,144
83581,142,143
83582,143,246
83583,246,162
83584,233,246
83585,137,79
83586,262,114
83587,113,144
83588,144,209
83589,229,140
83590,237,75
83591,43,186
83592,186,236
83593,68,151
83594,151,140
83595,262,263
83596,238,244
83597,100,161
83598,100,230
83599,161,170
83600,161,229
83601,229,140
83602,237,236
83603,186,50
83604,230,237
83605,161,186
83606,162,246
83607,137,186
83608,50,142
83609,143,238
83610,100,4
83611,4,231
83612,261,13
83613,261,246
83614,68,234
83615,164,164
83616,164,237
83617,161,231
83618,249,75
83619,151,143
83620,143,48
83621,249,107
83622,68,143
83623,142,113
83624,230,43
83625,100,230
83626,230,43
83627,43,68
83628,246,68
83629,75,237
83630,43,237
83631,237,230
83632,161,48
83633,163,231
83634,263,141
83635,237,90
83636,186,143
83637,143,237
83638,79,232
83639,87,230
83640,230,144
83641,107,79
83642,68,48
83643,161,43
83644,43,161
83645,237,236
83646,74,151
83647,143,239
83648,239,238
83649,142,262
83650,161,158
83651,261,230
83652,186,141
83653,162,100
83654,68,234
83655,234,163
83656,229,236
83657,140,162
83658,163,170
83659,90,163
83660,163,143
83661,151,151
83662,151,232
83663,43,239
83664,142,229
83665,263,140
83666,236,166
83667,166,42
83668,42,239
83669,186,48
83670,237,140
83671,263,262
83672,141,50
83673,246,246
83674,263,141
83675,263,141
83676,141,163
83677,249,114
83678,114,233
83679,140,263
83680,231,234
83681,90,224
83682,100,90
83683,90,113
83684,90,239
83685,246,13
83686,13,211
83687,88,162
83688,233,144
83689,144,12
83690,211,164
83691,170,161
83692,249,249
83693,114,234
83694,170,144
83695,144,163
83696,43,186
83697,68,88
83698,261,13
83699,238,48
83700,236,74
83701,107,100
83702,90,246
83703,230,163
83704,234,68
83705,68,158
83706,140,229
83707,243,238
83708,186,79
83709,249,79
83710,79,234
83711,236,239
83712,239,234
83713,79,229
83714,141,137
83715,231,231
83716,231,234
83717,211,13
83718,261,161
83719,141,234
83720,234,211
83721,68,186
83722,234,186
83723,186,48
83724,68,50
83725,236,142
83726,141,43
83727,237,238
83728,163,229
83729,161,90
83730,90,114
83731,114,158
83732,164,90
83733,186,263
83734,142,13
83735,88,231
83736,230,236
83737,237,237
83738,162,170
83739,262,236
83740,237,68
83741,186,162
83742,100,87
83743,246,161
83744,142,237
83745,163,230
83746,234,114
83747,144,140
83748,161,87
83749,238,238
83750,239,113
83751,113,107
83752,107,141
83753,238,141
83754,142,158
83755,79,137
83756,263,75
83757,234,230
83758,100,107
83759,246,261
83760,13,231
83761,186,4
83762,186,230
83763,230,48
83764,48,237
83765,236,263
83766,236,141
83767,239,107
83768,164,234
83769,164,50
83770,50,161
83771,41,151
83772,163,161
83773,234,249
83774,211,12
83775,186,13
83776,261,163
83777,90,50
83778,231,158
83779,249,186
83780,186,50
83781,164,107
83782,142,186
83783,261,161
83784,48,246
83785,186,233
83786,141,234
83787,246,107
83788,230,48
83789,48,263
83790,237,140
83791,142,142
83792,48,48
83793,164,158
83794,246,161
83795,13,164
83796,142,230
83797,48,163
83798,230,100
83799,186,107
83800,158,170
83801,186,170
83802,142,161
83803,246,164
83804,164,162
83805,233,141
83806,161,48
83807,48,144
83808,144,161
83809,100,79
83810,161,143
83811,162,161
83812,237,75
83813,142,48
83814,68,148
83815,237,236
83816,186,236
83817,261,48
83818,186,262
83819,237,162
83820,100,170
83821,230,161
83822,230,261
83823,186,107
83824,161,161
83825,161,161
83826,163,161
83827,263,137
83828,161,230
83829,186,141
83830,186,163
83831,114,237
83832,239,142
83833,239,229
83834,229,48
83835,163,229
83836,142,239
83837,239,236
83838,239,230
83839,230,48
83840,170,170
83841,161,50
83842,230,234
83843,13,164
83844,68,239
83845,239,68
83846,236,151
83847,164,148
83848,79,79
83849,142,50
83850,143,141
83851,162,4
83852,148,233
83853,140,170
83854,151,79
83855,79,170
83856,137,233
83857,163,161
83858,237,236
83859,236,236
83860,263,143
83861,75,262
83862,262,236
83863,140,75
83864,246,163
83865,162,48
83866,246,137
83867,163,234
83868,43,151
83869,239,143
83870,113,90
83871,100,143
83872,142,75
83873,75,74
83874,237,164
83875,164,161
83876,161,211
83877,211,113
83878,230,236
83879,239,239
83880,239,239
83881,141,236
83882,236,137
83883,68,170
83884,162,158
83885,90,246
83886,68,162
83887,229,141
83888,48,164
83889,100,233
83890,261,158
83891,162,261
83892,13,230
83893,239,239
83894,142,161
83895,236,238
83896,142,141
83897,144,4
83898,229,140
83899,237,170
83900,68,142
83901,238,142
83902,170,170
83903,142,161
83904,186,141
83905,166,152
83906,142,163
83907,186,230
83908,237,237
83909,163,161
83910,50,163
83911,161,233
83912,141,233
83913,162,186
83914,249,144
83915,144,50
83916,246,162
83917,237,163
83918,163,233
83919,170,114
83920,114,186
83921,48,48
83922,107,224
83923,79,114
83924,148,137
83925,239,236
83926,263,141
83927,229,142
83928,238,151
83929,151,236
83930,142,238
83931,142,186
83932,234,114
83933,100,79
83934,158,246
83935,246,137
83936,236,186
83937,90,161
83938,162,231
83939,211,230
83940,230,163
83941,163,164
83942,186,79
83943,209,142
83944,142,163
83945,116,244
83946,151,239
83947,186,161
83948,233,88
83949,13,230
83950,237,186
83951,186,143
83952,164,234
83953,237,186
83954,186,113
83955,113,234
83956,48,186
83957,186,144
83958,237,237
83959,233,186
83960,186,90
83961,249,113
83962,239,164
83963,234,68
83964,164,137
83965,236,43
83966,43,237
83967,186,229
83968,162,237
83969,237,230
83970,230,230
83971,161,236
83972,141,142
83973,239,161
83974,161,143
83975,186,224
83976,107,113
83977,261,163
83978,239,236
83979,141,236
83980,236,236
83981,43,43
83982,230,142
83983,230,161
83984,161,261
83985,164,161
83986,230,163
83987,43,233
83988,162,262
83989,74,244
83990,162,141
83991,158,158
83992,158,50
83993,186,113
83994,249,249
83995,239,48
83996,239,164
83997,164,114
83998,113,114
83999,211,79
84000,45,144
84001,211,113
84002,113,158
84003,116,42
84004,42,74
84005,74,140
84006,141,230
84007,236,186
84008,237,142
84009,48,68
84010,186,113
84011,107,170
84012,170,114
84013,48,100
84014,100,161
84015,186,239
84016,79,107
84017,170,161
84018,161,88
84019,186,107
84020,161,186
84021,230,68
84022,68,141
84023,141,161
84024,141,263
84025,263,127
84026,114,114
84027,161,100
84028,100,48
84029,161,237
84030,161,100
84031,263,262
84032,262,107
84033,107,229
84034,237,142
84035,163,161
84036,163,230
84037,186,238
84038,238,239
84039,239,41
84040,151,237
84041,237,237
84042,249,137
84043,237,239
84044,239,236
84045,144,186
84046,114,230
84047,237,237
84048,237,151
84049,24,239
84050,239,162
84051,75,244
84052,237,141
84053,142,230
84054,140,141
84055,162,140
84056,162,48
84057,163,43
84058,48,68
84059,142,246
84060,186,231
84061,113,100
84062,262,236
84063,45,233
84064,161,164
84065,186,161
84066,41,74
84067,43,230
84068,141,239
84069,239,236
84070,230,142
84071,239,74
84072,74,87
84073,142,161
84074,163,230
84075,236,68
84076,68,43
84077,249,113
84078,79,234
84079,186,125
84080,142,162
84081,162,229
84082,90,163
84083,237,236
84084,236,142
84085,74,42
84086,74,142
84087,229,79
84088,249,161
84089,239,239
84090,239,142
84091,142,237
84092,186,48
84093,143,230
84094,163,186
84095,186,230
84096,162,170
84097,90,107
84098,239,230
84099,100,143
84100,186,107
84101,158,13
84102,13,68
84103,161,114
84104,107,186
84105,186,224
84106,13,230
84107,48,161
84108,186,79
84109,79,158
84110,263,74
84111,42,41
84112,100,50
84113,50,142
84114,100,151
84115,164,100
84116,249,87
84117,88,144
84118,236,141
84119,262,186
84120,100,239
84121,113,43
84122,237,236
84123,43,161
84124,186,246
84125,141,170
84126,170,50
84127,43,164
84128,261,161
84129,231,231
84130,234,186
84131,75,142
84132,142,263
84133,41,41
84134,41,236
84135,48,230
84136,161,230
84137,41,161
84138,233,43
84139,163,43
84140,142,143
84141,50,107
84142,100,68
84143,142,151
84144,239,68
84145,158,162
84146,230,163
84147,237,163
84148,238,239
84149,186,137
84150,142,162
84151,142,151
84152,151,239
84153,246,142
84154,75,74
84155,237,162
84156,186,161
84157,186,107
84158,107,48
84159,142,100
84160,161,142
84161,161,140
84162,75,238
84163,164,148
84164,211,148
84165,148,148
84166,113,79
84167,148,113
84168,100,170
84169,170,107
84170,137,164
84171,113,114
84172,231,100
84173,211,230
84174,43,230
84175,186,79
84176,79,100
84177,230,142
84178,230,186
84179,186,43
84180,43,230
84181,107,170
84182,100,50
84183,50,246
84184,48,163
84185,68,238
84186,142,170
84187,234,90
84188,231,158
84189,141,140
84190,100,263
84191,237,113
84192,233,224
84193,107,238
84194,230,230
84195,234,142
84196,161,229
84197,186,90
84198,164,170
84199,236,164
84200,164,230
84201,237,142
84202,231,13
84203,231,231
84204,231,249
84205,161,186
84206,186,230
84207,230,142
84208,236,239
84209,238,237
84210,229,236
84211,236,74
84212,163,161
84213,143,239
84214,230,246
84215,246,158
84216,246,163
84217,161,164
84218,107,233
84219,233,114
84220,230,48
84221,50,50
84222,237,114
84223,114,211
84224,114,211
84225,137,141
84226,87,50
84227,48,68
84228,186,79
84229,79,211
84230,236,113
84231,234,236
84232,186,148
84233,79,114
84234,141,236
84235,236,262
84236,141,239
84237,148,45
84238,45,249
84239,231,186
84240,233,107
84241,107,224
84242,238,263
84243,90,107
84244,230,229
84245,237,249
84246,162,262
84247,143,162
84248,229,140
84249,236,237
84250,24,238
84251,48,43
84252,239,244
84253,231,148
84254,74,75
84255,74,75
84256,186,229
84257,161,238
84258,163,137
84259,161,163
84260,230,234
84261,246,50
84262,142,236
84263,75,41
84264,237,236
84265,239,163
84266,237,141
84267,141,233
84268,230,246
84269,263,48
84270,74,74
84271,41,151
84272,113,144
84273,211,144
84274,43,50
84275,142,170
84276,238,140
84277,141,141
84278,237,237
84279,239,238
84280,211,238
84281,143,230
84282,161,100
84283,161,186
84284,237,141
84285,263,229
84286,233,163
84287,236,140
84288,45,90
84289,12,100
84290,144,211
84291,45,230
84292,263,237
84293,141,236
84294,237,43
84295,229,107
84296,144,107
84297,246,143
84298,246,90
84299,263,263
84300,237,141
84301,238,243
84302,142,43
84303,233,68
84304,239,142
84305,68,234
84306,162,170
84307,68,163
84308,249,125
84309,144,261
84310,261,186
84311,158,261
84312,151,238
84313,231,158
84314,230,164
84315,161,249
84316,263,236
84317,262,236
84318,236,170
84319,237,43
84320,239,238
84321,238,24
84322,43,48
84323,13,249
84324,249,209
84325,144,161
84326,161,24
84327,230,231
84328,231,90
84329,68,230
84330,48,230
84331,186,211
84332,75,42
84333,41,75
84334,158,229
84335,43,48
84336,261,230
84337,68,48
84338,230,186
84339,100,170
84340,43,236
84341,141,140
84342,137,234
84343,230,141
84344,237,262
84345,236,239
84346,236,236
84347,237,140
84348,107,144
84349,90,186
84350,186,263
84351,162,137
84352,233,50
84353,233,186
84354,90,79
84355,141,237
84356,236,233
84357,43,50
84358,88,161
84359,137,186
84360,186,142
84361,237,236
84362,236,238
84363,151,116
84364,262,141
84365,263,75
84366,262,140
84367,24,107
84368,43,162
84369,79,75
84370,75,230
84371,186,230
84372,161,234
84373,234,114
84374,161,144
84375,239,186
84376,164,233
84377,79,162
84378,163,43
84379,114,45
84380,234,162
84381,162,100
84382,48,161
84383,161,234
84384,186,234
84385,211,230
84386,142,239
84387,239,234
84388,114,231
84389,239,151
84390,238,239
84391,232,114
84392,211,107
84393,151,238
84394,166,232
84395,148,107
84396,238,24
84397,13,13
84398,13,12
84399,13,161
84400,231,231
84401,170,141
84402,237,142
84403,163,170
84404,100,163
84405,237,236
84406,237,161
84407,234,229
84408,170,140
84409,48,230
84410,50,42
84411,211,186
84412,186,230
84413,151,74
84414,74,75
84415,246,100
84416,162,79
84417,152,116
84418,230,161
84419,234,237
84420,246,230
84421,230,141
84422,141,170
84423,170,13
84424,12,170
84425,148,211
84426,237,141
84427,162,246
84428,246,163
84429,234,234
84430,234,79
84431,113,233
84432,107,68
84433,249,13
84434,261,161
84435,79,114
84436,13,209
84437,87,107
84438,43,231
84439,231,231
84440,231,231
84441,211,234
84442,186,163
84443,163,142
84444,142,161
84445,48,142
84446,261,261
84447,87,211
84448,211,158
84449,158,231
84450,148,43
84451,163,230
84452,170,209
84453,209,43
84454,236,144
84455,144,234
84456,186,142
84457,141,140
84458,234,141
84459,141,141
84460,141,229
84461,100,68
84462,249,4
84463,166,116
84464,116,143
84465,238,229
84466,88,232
84467,232,231
84468,170,170
84469,114,236
84470,239,163
84471,238,249
84472,144,249
84473,68,231
84474,163,231
84475,161,236
84476,43,161
84477,161,163
84478,113,43
84479,229,143
84480,261,45
84481,79,113
84482,12,148
84483,170,90
84484,186,170
84485,162,162
84486,162,232
84487,107,249
84488,249,234
84489,249,170
84490,262,236
84491,107,43
84492,236,142
84493,239,239
84494,239,209
84495,237,237
84496,142,166
84497,236,43
84498,261,249
84499,261,246
84500,142,79
84501,231,68
84502,68,164
84503,263,262
84504,141,237
84505,237,164
84506,164,234
84507,234,48
84508,48,230
84509,261,231
84510,231,186
84511,164,48
84512,48,211
84513,237,237
84514,236,41
84515,68,113
84516,79,233
84517,249,230
84518,230,246
84519,246,144
84520,144,164
84521,234,45
84522,45,162
84523,234,246
84524,234,48
84525,48,162
84526,151,24
84527,237,163
84528,246,68
84529,90,113
84530,107,137
84531,137,233
84532,164,236
84533,236,237
84534,237,230
84535,162,75
84536,141,236
84537,262,229
84538,262,42
84539,161,229
84540,234,233
84541,263,234
84542,90,48
84543,162,162
84544,233,234
84545,233,161
84546,249,186
84547,68,48
84548,230,246
84549,246,163
84550,141,166
84551,151,151
84552,161,236
84553,161,164
84554,164,142
84555,236,236
84556,239,163
84557,50,43
84558,142,236
84559,79,144
84560,148,90
84561,186,107
84562,161,263
84563,164,68
84564,236,262
84565,79,79
84566,238,75
84567,74,163
84568,161,170
84569,137,224
84570,211,237
84571,238,263
84572,107,107
84573,170,90
84574,249,107
84575,137,141
84576,141,79
84577,79,170
84578,237,236
84579,43,161
84580,164,211
84581,238,238
84582,236,263
84583,237,41
84584,140,263
84585,263,263
84586,236,74
84587,263,141
84588,143,239
84589,239,238
84590,151,236
84591,186,230
84592,186,249
84593,90,234
84594,142,141
84595,113,79
84596,238,141
84597,237,262
84598,262,141
84599,141,161
84600,262,239
84601,143,116
84602,114,231
84603,261,107
84604,113,170
84605,113,211
84606,211,137
84607,137,170
84608,261,164
84609,113,236
84610,137,137
84611,263,262
84612,236,263
84613,41,41
84614,144,261
84615,231,233
84616,229,262
84617,211,186
84618,239,239
84619,238,142
84620,151,143
84621,143,43
84622,161,239
84623,239,237
84624,144,249
84625,164,43
84626,12,246
84627,246,164
84628,107,48
84629,162,229
84630,100,158
84631,170,164
84632,262,237
84633,162,141
84634,263,43
84635,237,238
84636,107,114
84637,224,232
84638,262,229
84639,141,90
84640,234,163
84641,186,141
84642,170,107
84643,137,88
84644,148,186
84645,142,142
84646,163,43
84647,163,161
84648,234,230
84649,48,230
84650,163,249
84651,249,231
84652,231,113
84653,239,41
84654,41,48
84655,48,48
84656,143,239
84657,163,50
84658,237,239
84659,143,230
84660,90,158
84661,249,114
84662,79,161
84663,249,68
84664,68,161
84665,163,137
84666,141,236
84667,237,141
84668,229,186
84669,246,48
84670,231,246
84671,68,230
84672,234,79
84673,79,140
84674,48,238
84675,162,140
84676,140,236
84677,237,162
84678,68,170
84679,162,249
84680,48,263
84681,237,107
84682,162,140
84683,141,43
84684,43,163
84685,4,236
84686,236,166
84687,24,151
84688,246,13
84689,162,249
84690,114,43
84691,100,163
84692,163,164
84693,164,75
84694,238,161
84695,170,230
84696,161,113
84697,262,75
84698,237,141
84699,262,263
84700,166,48
84701,100,42
84702,68,239
84703,239,163
84704,161,170
84705,141,163
84706,163,229
84707,246,161
84708,170,113
84709,68,262
84710,68,50
84711,107,170
84712,79,142
84713,107,43
84714,142,236
84715,163,100
84716,246,230
84717,161,100
84718,249,13
84719,13,162
84720,186,4
84721,79,246
84722,68,163
84723,163,239
84724,143,90
84725,90,125
84726,211,237
84727,237,186
84728,249,68
84729,158,161
84730,161,142
84731,142,263
84732,43,142
84733,236,79
84734,79,234
84735,234,143
84736,50,234
84737,234,144
84738,144,224
84739,229,137
84740,170,237
84741,43,161
84742,162,162
84743,162,162
84744,239,229
84745,140,41
84746,141,262
84747,263,75
84748,236,161
84749,237,262
84750,236,142
84751,163,48
84752,230,230
84753,79,186
84754,186,239
84755,246,246
84756,246,231
84757,211,249
84758,249,246
84759,68,249
84760,161,229
84761,162,161
84762,50,48
84763,161,163
84764,163,239
84765,142,238
84766,238,142
84767,142,48
84768,87,13
84769,261,230
84770,230,137
84771,107,237
84772,170,161
84773,163,233
84774,140,41
84775,75,140
84776,163,137
84777,79,87
84778,163,186
84779,246,239
84780,142,162
84781,229,236
84782,239,186
84783,161,142
84784,142,237
84785,161,186
84786,68,234
84787,164,161
84788,161,234
84789,231,249
84790,246,43
84791,231,249
84792,151,42
84793,43,163
84794,113,186
84795,211,100
84796,148,211
84797,144,164
84798,161,246
84799,90,148
84800,148,137
84801,234,246
84802,234,100
84803,161,237
84804,48,164
84805,79,237
84806,142,237
84807,234,249
84808,158,261
84809,261,230
84810,263,237
84811,237,236
84812,162,224
84813,137,224
84814,137,141
84815,237,262
84816,170,87
84817,261,114
84818,107,170
84819,233,162
84820,141,141
84821,229,161
84822,163,236
84823,262,43
84824,234,170
84825,48,170
84826,48,100
84827,237,162
84828,237,236
84829,263,75
84830,236,74
84831,79,224
84832,224,162
84833,233,107
84834,114,24
84835,238,234
84836,107,43
84837,163,239
84838,143,142
84839,170,143
84840,143,237
84841,237,236
84842,236,140
84843,211,113
84844,87,246
84845,239,238
84846,262,142
84847,142,166
84848,143,141
84849,140,170
84850,170,230
84851,239,50
84852,238,244
84853,141,224
84854,148,234
84855,234,230
84856,164,163
84857,236,236
84858,140,144
84859,237,164
84860,163,48
84861,161,50
84862,246,137
84863,163,229
84864,140,263
84865,12,230
84866,164,230
84867,161,246
84868,246,230
84869,236,75
84870,142,239
84871,239,151
84872,74,166
84873,161,100
84874,186,137
84875,137,140
84876,12,162
84877,161,229
84878,229,229
84879,142,262
84880,262,113
84881,74,238
84882,236,237
84883,237,237
84884,144,236
84885,140,234
84886,161,48
84887,230,100
84888,236,239
84889,230,163
84890,162,233
84891,236,263
84892,236,162
84893,262,236
84894,141,239
84895,158,161
84896,164,161
84897,161,230
84898,142,13
84899,13,107
84900,113,79
84901,79,234
84902,163,237
84903,238,166
84904,166,151
84905,263,237
84906,162,140
84907,140,140
84908,144,68
84909,68,209
84910,249,48
84911,100,48
84912,170,68
84913,113,158
84914,249,186
84915,246,68
84916,90,90
84917,68,137
84918,158,107
84919,151,262
84920,237,263
84921,237,162
84922,100,186
84923,263,224
84924,137,186
84925,186,137
84926,170,170
84927,234,141
84928,79,186
84929,234,151
84930,238,239
84931,239,238
84932,186,137
84933,141,141
84934,142,238
84935,238,151
84936,142,246
84937,249,79
84938,137,261
84939,151,239
84940,161,263
84941,142,162
84942,233,137
84943,79,143
84944,42,238
84945,246,43
84946,148,162
84947,164,113
84948,143,163
84949,161,262
84950,186,239
84951,239,158
84952,158,161
84953,141,233
84954,114,230
84955,68,68
84956,68,170
84957,113,141
84958,261,158
84959,158,50
84960,107,164
84961,230,48
84962,246,246
84963,246,249
84964,107,211
84965,186,162
84966,233,234
84967,234,186
84968,186,125
84969,141,43
84970,142,238
84971,237,237
84972,163,143
84973,249,249
84974,249,162
84975,239,237
84976,230,90
84977,164,237
84978,161,229
84979,249,48
84980,68,142
84981,230,161
84982,186,243
84983,231,233
84984,186,161
84985,161,125
84986,211,87
84987,113,50
84988,68,68
84989,68,68
84990,263,141
84991,229,234
84992,229,107
84993,114,4
84994,79,233
84995,113,68
84996,88,261
84997,79,158
84998,234,236
84999,262,229
85000,140,141
85001,140,236
85002,263,74
85003,239,68
85004,48,163
85005,162,141
85006,186,113
85007,211,100
85008,100,141
85009,90,68
85010,161,68
85011,68,230
85012,261,230
85013,161,164
85014,50,230
85015,230,230
85016,230,230
85017,246,48
85018,230,234
85019,100,230
85020,230,143
85021,143,234
85022,161,238
85023,236,239
85024,236,74
85025,236,140
85026,239,166
85027,166,238
85028,238,43
85029,114,162
85030,162,262
85031,236,75
85032,43,68
85033,249,246
85034,162,100
85035,246,234
85036,137,107
85037,107,107
85038,229,230
85039,237,229
85040,230,140
85041,114,114
85042,144,100
85043,100,48
85044,163,161
85045,262,236
85046,229,113
85047,79,232
85048,141,141
85049,141,263
85050,186,163
85051,161,246
85052,142,141
85053,234,237
85054,137,137
85055,24,238
85056,43,237
85057,163,230
85058,237,170
85059,162,140
85060,262,142
85061,246,230
85062,163,48
85063,164,161
85064,161,239
85065,143,163
85066,161,164
85067,170,148
85068,142,161
85069,161,88
85070,13,162
85071,246,48
85072,50,238
85073,238,263
85074,43,100
85075,48,230
85076,164,107
85077,107,170
85078,107,237
85079,263,140
85080,161,231
85081,163,161
85082,229,234
85083,234,42
85084,142,164
85085,239,163
85086,107,233
85087,162,141
85088,237,113
85089,249,186
85090,142,231
85091,249,209
85092,261,230
85093,75,141
85094,141,151
85095,151,142
85096,237,141
85097,162,13
85098,231,144
85099,151,41
85100,166,151
85101,238,75
85102,237,79
85103,50,186
85104,90,211
85105,13,68
85106,50,13
85107,164,164
85108,79,148
85109,211,161
85110,230,90
85111,162,148
85112,161,43
85113,163,161
85114,234,79
85115,263,263
85116,170,143
85117,239,239
85118,239,238
85119,161,141
85120,161,141
85121,141,142
85122,68,229
85123,142,239
85124,236,229
85125,263,43
85126,238,237
85127,237,107
85128,107,158
85129,236,229
85130,140,141
85131,141,263
85132,237,141
85133,141,230
85134,75,236
85135,107,246
85136,224,170
85137,141,74
85138,142,237
85139,236,141
85140,43,143
85141,263,262
85142,262,140
85143,262,163
85144,163,164
85145,234,246
85146,234,224
85147,42,42
85148,142,239
85149,142,162
85150,107,170
85151,170,161
85152,163,237
85153,229,186
85154,246,249
85155,249,229
85156,161,4
85157,164,170
85158,170,186
85159,100,162
85160,170,90
85161,246,263
85162,236,239
85163,239,262
85164,238,186
85165,261,100
85166,125,186
85167,186,79
85168,107,186
85169,230,142
85170,143,263
85171,141,137
85172,170,237
85173,237,68
85174,246,79
85175,79,148
85176,144,163
85177,48,263
85178,237,263
85179,144,238
85180,239,142
85181,142,239
85182,13,230
85183,230,43
85184,142,236
85185,236,151
85186,140,262
85187,262,140
85188,87,79
85189,79,162
85190,107,239
85191,246,246
85192,68,142
85193,142,230
85194,143,151
85195,234,236
85196,107,170
85197,230,68
85198,236,186
85199,158,79
85200,79,141
85201,236,229
85202,141,263
85203,141,186
85204,144,161
85205,142,48
85206,48,142
85207,142,237
85208,43,13
85209,236,237
85210,141,74
85211,137,233
85212,236,162
85213,141,137
85214,162,100
85215,100,141
85216,140,140
85217,262,236
85218,236,239
85219,262,141
85220,237,237
85221,261,162
85222,234,100
85223,164,13
85224,186,170
85225,170,158
85226,107,224
85227,114,158
85228,158,113
85229,113,114
85230,100,186
85231,68,249
85232,142,246
85233,107,158
85234,237,161
85235,143,237
85236,151,142
85237,239,238
85238,246,164
85239,246,41
85240,163,162
85241,162,262
85242,263,13
85243,236,163
85244,163,144
85245,79,79
85246,79,263
85247,79,141
85248,237,140
85249,229,141
85250,41,41
85251,143,141
85252,43,239
85253,239,239
85254,249,161
85255,161,161
85256,162,140
85257,163,249
85258,234,236
85259,163,100
85260,114,164
85261,186,137
85262,79,231
85263,163,161
85264,107,161
85265,234,211
85266,211,137
85267,263,142
85268,143,230
85269,161,230
85270,88,261
85271,13,68
85272,68,107
85273,170,162
85274,140,236
85275,237,239
85276,239,142
85277,151,142
85278,142,140
85279,236,236
85280,236,137
85281,143,236
85282,162,230
85283,43,236
85284,24,238
85285,238,236
85286,87,263
85287,229,230
85288,140,161
85289,236,75
85290,75,224
85291,262,142
